url,kind,impressions,clicks,ctr,position,top_query,tq_impressions,tq_position,new_this_run
https://www.prosoccer.com/products/adidas-2026-colombia-mens-stadium-home-long-sleeve-soccer-jersey,PRODUCT,3032,7,0.00231,7.72,colombia goalkeeper jersey 2026,370,2.54,True
https://www.prosoccer.com/products/adidas-2026-jamaica-youth-stadium-away-soccer-jersey,PRODUCT,3027,3,0.00099,5.23,jamaica jersey 2026,988,3.94,True
https://www.prosoccer.com/products/adidas-2026-mexico-home-socks,PRODUCT,3025,8,0.00264,8.66,mexico socks,358,10.47,True
https://www.prosoccer.com/products/adidas-entrada-26-mens-soccer-jersey,PRODUCT,3022,10,0.00331,6.84,adidas entrada 26 jersey,300,6.06,True
https://www.prosoccer.com/products/adidas-2025-26-bayern-munich-mens-authentic-away-soccer-jersey,PRODUCT,3020,9,0.00298,9.41,bayern munich away,95,9.33,True
https://www.prosoccer.com/collections/nike-soccer-ball-collection,COLLECTION,3020,3,0.00099,18.48,nike soccer ball,498,25.43,True
https://www.prosoccer.com/collections/puma-soccer-cleats,COLLECTION,3020,1,0.00033,24.74,puma cleats,324,33.36,True
https://www.prosoccer.com/products/nike-2024-25-chelsea-womens-stadium-home-jersey,PRODUCT,3019,5,0.00166,8.07,chelsea home jersey,422,3.75,True
https://www.prosoccer.com/products/nike-2026-england-reversible-bucket-hat,PRODUCT,3015,82,0.02720,6.51,england bucket hat,788,5.81,False
https://www.prosoccer.com/products/adidas-2026-jamaica-womens-stadium-home-soccer-jersey,PRODUCT,3006,5,0.00166,6.84,jamaica soccer jersey 2026,496,4.46,True
https://www.prosoccer.com/products/real-madrid-2024-hp-logo-sleeve-sponsor,PRODUCT,2999,21,0.00700,6.50,logo hp real madrid,56,1.34,False
https://www.prosoccer.com/products/adidas-2026-mexico-mens-away-anthem-jacket,PRODUCT,2994,2,0.00067,5.84,adidas mexico jacket 2026,402,5.56,True
https://www.prosoccer.com/collections/adidas-stealth-victory-pack,COLLECTION,2986,2,0.00067,6.71,adidas copa cleats,314,7.66,True
https://www.prosoccer.com/products/nike-2024-25-usa-mens-authentic-away-jersey,PRODUCT,2984,26,0.00871,10.64,usmnt 2024 away jersey,68,8.10,False
https://www.prosoccer.com/products/panini-2026-fifa-world-cup-stickers-pack-7-stickers-each,PRODUCT,2982,11,0.00369,8.09,fifa world cup 2026 panini pack of 7 stickers,36,5.83,True
https://www.prosoccer.com/collections/korea-jerseys,COLLECTION,2977,43,0.01444,10.87,korea jersey,1423,11.52,True
https://www.prosoccer.com/products/adidas-2026-italy-mens-stadium-away-soccer-jersey,PRODUCT,2977,3,0.00101,6.60,italy soccer jersey 2026,546,3.87,True
https://www.prosoccer.com/collections/james-rodriguez-1,COLLECTION,2973,12,0.00404,11.13,james rodriguez jersey,611,14.14,True
https://www.prosoccer.com/products/adidas-2026-argentina-mens-originals-all-over-print-tee,PRODUCT,2965,58,0.01956,5.93,argentina originals all over print t-shirt,532,4.30,False
https://www.prosoccer.com/blogs/blog/the-beginners-guide-to-futsal-futsal-vs-soccer,BLOG,2964,3,0.00101,10.58,futsal vs soccer,698,9.16,True
https://www.prosoccer.com/collections/sandals,COLLECTION,2961,10,0.00338,12.37,soccer slides,497,12.81,True
https://www.prosoccer.com/products/nike-2025-26-tottenham-mens-stadium-home-long-sleeve-soccer-jersey,PRODUCT,2953,17,0.00576,7.28,tottenham long sleeve jersey,358,4.94,False
https://www.prosoccer.com/products/puma-2025-26-portugal-stadium-home-jersey,PRODUCT,2953,9,0.00305,5.34,portugal 26 jersey,530,2.56,True
https://www.prosoccer.com/products/adidas-2026-italy-baseball-cap,PRODUCT,2949,8,0.00271,14.88,italy world cup caps 2026,586,15.69,True
https://www.prosoccer.com/collections/portable-soccer-goals,COLLECTION,2939,11,0.00374,20.35,pop up soccer goals,377,22.17,True
https://www.prosoccer.com/products/puma-2026-27-senegal-mens-stadium-home-soccer-jersey,PRODUCT,2935,5,0.00170,8.36,senegal jersey,236,8.06,True
https://www.prosoccer.com/products/adidas-2025-argentina-mens-50th-anniversary-stadium-jersey,PRODUCT,2929,5,0.00171,3.88,argentina jersey 2025,718,1.61,True
https://www.prosoccer.com/products/nike-2022-23-korea-youth-home-jersey,PRODUCT,2927,16,0.00547,7.98,korea jersey kids,190,6.51,False
https://www.prosoccer.com/products/adidas-f50-elite-firm-ground-soccer-cleats-ice-cold-precision-sp26,PRODUCT,2922,6,0.00205,6.95,adidas f50 elite,293,5.90,True
https://www.prosoccer.com/products/joma-2026-27-honduras-mens-stadium-third-soccer-jersey,PRODUCT,2914,10,0.00343,7.00,honduras jersey 2026,1064,3.87,True
https://www.prosoccer.com/products/macron-2022-24-armenia-mens-authentic-home-jersey,PRODUCT,2911,18,0.00618,6.51,armenia soccer jersey,527,5.83,False
https://www.prosoccer.com/collections/nike-prism-pack,COLLECTION,2909,7,0.00241,7.71,nike turf soccer shoes,147,8.24,True
https://www.prosoccer.com/collections/adidas-soccer-jerseys,COLLECTION,2904,9,0.00310,13.80,adidas soccer jerseys,216,16.13,True
https://www.prosoccer.com/products/nike-2026-27-usmnt-mens-stadium-goalkeeper-soccer-jersey,PRODUCT,2901,21,0.00724,8.29,usmnt goalie jersey,384,5.81,False
https://www.prosoccer.com/products/nike-2026-brazil-adjustable-rise-cap,PRODUCT,2895,20,0.00691,6.37,brazil nike hat,234,4.36,False
https://www.prosoccer.com/products/nike-2024-25-chelsea-mens-strike-anthem-jacket,PRODUCT,2891,5,0.00173,6.11,chelsea jacket,1254,5.59,True
https://www.prosoccer.com/products/nike-2026-croatia-reversible-bucket-hat,PRODUCT,2885,223,0.07730,7.01,croatia bucket hat,1047,7.28,False
https://www.prosoccer.com/products/adidas-2026-mexico-third-baby-kit,PRODUCT,2884,70,0.02427,8.54,mexico baby kit,185,9.99,False
https://www.prosoccer.com/products/nike-2026-brazil-little-kids-stadium-away-soccer-jersey,PRODUCT,2882,5,0.00173,8.17,kids' brazil jersey 2026 world cup,74,9.92,True
https://www.prosoccer.com/collections/puma-pulisic-never-stop-pack,COLLECTION,2881,0,0.00000,10.78,pulisic cleats,561,11.39,True
https://www.prosoccer.com/products/nke-2026-27-england-mens-stadium-home-shorts,PRODUCT,2873,5,0.00174,9.65,england shorts,650,6.78,True
https://www.prosoccer.com/products/nike-2026-nigeria-mens-authentic-away-soccer-jersey,PRODUCT,2869,3,0.00105,7.91,nigeria soccer jersey,359,5.52,True
https://www.prosoccer.com/products/logo-brands-2026-fifa-world-cup-spain-flag-keychain,PRODUCT,2868,28,0.00976,5.02,spain world cup 2026 logo,143,1.14,False
https://www.prosoccer.com/products/adidas-2024-25-spain-mens-pre-match-jersey-1,PRODUCT,2860,8,0.00280,4.87,spain pre match jersey,1018,4.18,True
https://www.prosoccer.com/products/nike-2026-27-netherlands-youth-stadium-home-soccer-jersey,PRODUCT,2834,4,0.00141,8.25,netherlands youth soccer jersey,149,8.18,True
https://www.prosoccer.com/products/adidas-2026-27-la-galaxy-mens-tiro-26-sleeveless-soccer-jersey,PRODUCT,2830,17,0.00601,5.53,sleeveless soccer jersey,1243,4.55,False
https://www.prosoccer.com/products/puma-2026-27-new-zealand-mens-stadium-away-soccer-jersey,PRODUCT,2827,17,0.00601,6.91,puma new zealand jersey,365,6.05,False
https://www.prosoccer.com/products/adidas-2026-spain-mens-stadium-home-shorts,PRODUCT,2818,14,0.00497,9.29,spain soccer shorts,326,10.41,False
https://www.prosoccer.com/products/nike-2026-27-brazil-mens-stadium-goalkeeper-soccer-jersey,PRODUCT,2813,12,0.00427,5.91,brazil goalkeeper jersey 2026,247,1.83,False
https://www.prosoccer.com/products/adidas-2006-argentina-mens-retro-stadium-away-soccer-jersey,PRODUCT,2795,5,0.00179,5.19,2006 argentina jersey,449,2.50,True
https://www.prosoccer.com/products/adidas-2026-27-chicago-fire-mens-stadium-home-soccer-jersey,PRODUCT,2794,6,0.00215,7.83,chicago fire jersey 2026,345,8.76,True
https://www.prosoccer.com/products/france-2026-away-olise-11-official-name-set,PRODUCT,2792,141,0.05050,6.52,france away olise,93,7.02,False
https://www.prosoccer.com/collections/cruz-azul,COLLECTION,2791,46,0.01648,12.30,cruz azul jersey,157,19.80,True
https://www.prosoccer.com/products/nike-2026-england-mens-df-anthem-jacket,PRODUCT,2779,20,0.00720,10.12,england world cup jackets 2026,448,14.24,False
https://www.prosoccer.com/products/adidas-2026-argentina-home-baby-kit,PRODUCT,2778,8,0.00288,6.76,baby argentina jersey,436,5.78,True
https://www.prosoccer.com/products/adidas-predator-elite-fold-over-tongue-firm-ground-soccer-cleats-born-for-goals-sp26,PRODUCT,2775,9,0.00324,7.74,predator elite fold-over tongue firm ground soccer cleats,226,7.08,True
https://www.prosoccer.com/products/nike-2026-france-womens-core-mbappe-10-tee,PRODUCT,2773,35,0.01262,7.12,mbappe core,98,3.49,False
https://www.prosoccer.com/products/puma-2026-chivas-womens-stadium-third-soccer-jersey,PRODUCT,2770,9,0.00325,6.31,chivas blue jersey 2026,563,4.36,True
https://www.prosoccer.com/products/adidas-predator-elite-ft-fg-stealth-victory-pack-sp25,PRODUCT,2763,12,0.00434,7.32,adidas predator elite ft fg soccer cleats,386,9.22,True
https://www.prosoccer.com/products/adidas-predator-freak-1-low-fg-black-pink-purple,PRODUCT,2753,7,0.00254,3.64,adidas predator purple,419,5.19,True
https://www.prosoccer.com/products/adidas-2025-26-arsenal-mens-stadium-home-shorts,PRODUCT,2752,7,0.00254,8.00,arsenal shorts,791,8.10,True
https://www.prosoccer.com/products/topps-2025-26-match-attax-uefa-champions-league-cards-starter-pack-album-27-cards-2-le,PRODUCT,2750,3,0.00109,8.70,match attax 26/27,301,7.73,True
https://www.prosoccer.com/products/puma-2025-26-chivas-mens-authentic-home-soccer-jersey,PRODUCT,2734,12,0.00439,9.19,pumas chivas jersey,187,8.22,True
https://www.prosoccer.com/products/adidas-2023-24-bayern-munich-mens-authentic-away-jersey,PRODUCT,2733,6,0.00220,13.51,fc bayern munich away jersey,95,18.23,True
https://www.prosoccer.com/products/adidas-2026-colombia-bucket-hat,PRODUCT,2731,45,0.01648,7.42,colombia bucket hat,643,8.28,False
https://www.prosoccer.com/collections/new-balance-indoor-soccer-shoes,COLLECTION,2729,3,0.00110,14.36,new balance indoor soccer shoes,566,13.70,True
https://www.prosoccer.com/products/nike-phantom-6-low-elite-firm-ground-soccer-cleats-breakout-pack-su26,PRODUCT,2726,19,0.00697,6.17,nike phantom 6 elite pink,179,1.51,False
https://www.prosoccer.com/products/adidas-2025-26-manchester-united-mens-home-shorts,PRODUCT,2725,7,0.00257,8.80,manchester united shorts,912,9.95,True
https://www.prosoccer.com/collections/nike-goalkeeper-gloves,COLLECTION,2725,1,0.00037,13.36,nike goalkeeper gloves,271,17.72,True
https://www.prosoccer.com/products/panini-2025-fifa-club-world-cup-official-sticker-collection-box-50-packs-each,PRODUCT,2724,2,0.00073,9.87,fifa club world cup stickers,211,8.54,True
https://www.prosoccer.com/products/nike-2026-27-netherlands-mens-authentic-home-soccer-jersey,PRODUCT,2722,31,0.01139,8.33,netherlands jersey 2026,459,8.34,False
https://www.prosoccer.com/products/mizuno-morelia-ii-made-in-japan-firm-ground-soccer-cleats-1,PRODUCT,2721,11,0.00404,10.49,japanese soccer cleats,176,16.86,True
https://www.prosoccer.com/collections/men,COLLECTION,2717,7,0.00258,12.87,soccer clothes,262,20.97,True
https://www.prosoccer.com/products/adidas-predator-freak-fg-white-grey-solar-red,PRODUCT,2707,3,0.00111,7.92,adidas freak soccer cleats,612,8.82,True
https://www.prosoccer.com/products/adidas-2025-26-arsenal-mens-polo,PRODUCT,2702,21,0.00777,6.36,arsenal polo,581,5.02,False
https://www.prosoccer.com/products/nike-2026-27-inter-milan-mens-stadium-home-soccer-jersey,PRODUCT,2687,10,0.00372,6.07,inter milan 2026 jersey,152,2.77,True
https://www.prosoccer.com/products/nike-2024-25-portugal-mens-academy-pro-anthem-jacket,PRODUCT,2682,14,0.00522,9.79,portugal jacket,714,8.27,False
https://www.prosoccer.com/collections/2026-national-team-soccer-fan-gear,COLLECTION,2676,15,0.00561,15.40,road to 26 merch,88,3.47,True
https://www.prosoccer.com/products/adidas-2025-26-vancouver-whitecaps-mens-stadium-home-soccer-jersey,PRODUCT,2671,4,0.00150,10.12,whitecaps jersey,455,8.40,True
https://www.prosoccer.com/collections/apparel-youth-referee,COLLECTION,2668,34,0.01274,8.97,kids referee shirt,224,8.52,True
https://www.prosoccer.com/products/joma-2026-27-honduras-mens-stadium-away-soccer-jersey,PRODUCT,2668,4,0.00150,6.67,honduras jersey 2026,349,4.17,True
https://www.prosoccer.com/products/adidas-2024-25-mexico-mens-pre-match-jersey,PRODUCT,2667,22,0.00825,6.40,mexico pre match jersey,665,4.16,False
https://www.prosoccer.com/products/nike-park-iii-youth-shorts,PRODUCT,2667,14,0.00525,9.23,nike park iii shorts youth,155,10.20,False
https://www.prosoccer.com/products/adidas-2026-mexico-away-baby-kit,PRODUCT,2664,34,0.01276,8.52,mexico baby kit,205,6.70,False
https://www.prosoccer.com/products/nike-j-guard-shin-guards,PRODUCT,2664,3,0.00113,11.79,nike shin guards,258,22.88,True
https://www.prosoccer.com/products/umbro-2026-27-el-salvador-mens-authentic-away-soccer-jersey,PRODUCT,2658,3,0.00113,8.46,el salvador jersey 2026,911,9.17,True
https://www.prosoccer.com/products/nike-2026-27-nigeria-mens-stadium-home-soccer-jersey,PRODUCT,2653,7,0.00264,6.64,nigeria jersey 2026,327,2.25,True
https://www.prosoccer.com/products/colombia-2026-home-james-10-official-jersey-name-set,PRODUCT,2652,33,0.01244,7.23,colombia jersey number 10,73,3.88,False
https://www.prosoccer.com/products/adidas-usa-mens-denim-graphic-shorts,PRODUCT,2631,6,0.00228,15.86,usa fifa world cup shorts,235,26.14,True
https://www.prosoccer.com/products/adidas-2026-colombia-home-baby-kit,PRODUCT,2627,75,0.02855,7.70,baby colombia jersey,267,6.14,False
https://www.prosoccer.com/products/adidas-2026-belgium-mens-stadium-home-soccer-jersey,PRODUCT,2627,3,0.00114,7.74,belgium jersey 2026,637,4.71,True
https://www.prosoccer.com/products/adidas-23-ucl-istanbul-club-ball-black-gold,PRODUCT,2617,20,0.00764,8.19,istanbul champions league ball,97,7.84,False
https://www.prosoccer.com/products/adidas-2026-italy-youth-dna-hoodie,PRODUCT,2613,3,0.00115,25.46,italy world cup hoodies 2026,579,23.26,True
https://www.prosoccer.com/products/nike-sp26-academy-elite-soccer-ball-1,PRODUCT,2609,16,0.00613,11.02,nike academy elite soccer ball,360,9.11,False
https://www.prosoccer.com/products/puma-2024-25-czech-republic-stadium-home-jersey,PRODUCT,2608,6,0.00230,7.58,czech soccer jersey,432,5.42,True
https://www.prosoccer.com/products/adidas-2026-argentina-womens-originals-dress,PRODUCT,2607,16,0.00614,4.24,argentina dress 2026,709,1.04,False
https://www.prosoccer.com/products/adidas-2026-colombia-mens-training-pants,PRODUCT,2606,12,0.00460,8.39,adidas soccer training pants,209,13.62,False
https://www.prosoccer.com/products/puma-2026-27-pumas-mens-stadium-home-soccer-jersey,PRODUCT,2603,9,0.00346,5.81,pumas jersey 2026,717,5.02,True
https://www.prosoccer.com/products/nike-2026-uruguay-mens-stadium-home-shorts,PRODUCT,2596,20,0.00770,15.22,team uruguay shorts,634,12.54,False
https://www.prosoccer.com/collections/compression,COLLECTION,2590,5,0.00193,10.70,womens soccer tights,270,5.76,True
https://www.prosoccer.com/products/adidas-2026-argentina-mens-authentic-away-messi-10-soccer-jersey,PRODUCT,2588,10,0.00386,6.99,messi 10 jersey,249,1.85,True
https://www.prosoccer.com/products/nike-2026-netherlands-little-kids-stadium-home-kit,PRODUCT,2587,31,0.01198,8.67,ib4558-809,221,11.33,False
https://www.prosoccer.com/collections/enzo-fernandez,COLLECTION,2583,16,0.00619,10.24,enzo fernandez jersey,270,12.47,True
https://www.prosoccer.com/products/adidas-2026-argentina-graphic-baseball-cap,PRODUCT,2582,15,0.00581,10.87,adidas argentina hat,280,6.44,False
https://www.prosoccer.com/products/new-balance-furon-team-v8-2e-wide-firm-ground-soccer-cleats-live-wire-pack-sp26,PRODUCT,2569,4,0.00156,8.23,new balance furon v8 wide,125,6.57,True
https://www.prosoccer.com/collections/mens-soccer-cleats-shoes,COLLECTION,2567,5,0.00195,18.12,soccer cleats,704,25.36,True
https://www.prosoccer.com/products/puma-teamgoal-backpack-premium-xl-backpack,PRODUCT,2553,14,0.00548,8.08,puma soccer backpack,248,8.69,False
https://www.prosoccer.com/collections/soccer-bags,COLLECTION,2548,8,0.00314,18.75,soccer bag,115,34.24,True
https://www.prosoccer.com/products/nike-2024-25-nigeria-mens-stadium-home-jersey,PRODUCT,2547,11,0.00432,11.92,nigeria nike jersey,137,5.09,True
https://www.prosoccer.com/products/pirma-2025-26-cruz-azul-mens-stadium-away-soccer-jersey,PRODUCT,2541,61,0.02401,9.18,cruz azul jersey,245,10.63,False
https://www.prosoccer.com/products/adidas-2023-24-manchester-united-mens-stadium-away-long-sleeve-jersey,PRODUCT,2541,18,0.00708,11.72,long sleeve manchester united jersey,148,8.95,False
https://www.prosoccer.com/products/macron-2023-24-crystal-palace-mens-away-jersey,PRODUCT,2541,12,0.00472,6.73,palace soccer jersey,342,5.69,True
https://www.prosoccer.com/products/nike-2026-27-england-womens-stadium-away-soccer-jersey,PRODUCT,2538,23,0.00906,8.84,ib4579-624,141,3.57,False
https://www.prosoccer.com/products/adidas-kids-f50-messi-club-velcro-firm-multi-ground-soccer-cleats-el-ultimo-tango-pack-sp26,PRODUCT,2534,11,0.00434,7.18,el ultimo tango messi cleats,24,2.25,True
https://www.prosoccer.com/products/adidas-2026-germany-mens-1994-stadium-away-soccer-jersey,PRODUCT,2526,8,0.00317,6.73,germany 1994 jersey,317,5.68,True
https://www.prosoccer.com/products/adidas-2026-japan-mens-originals-track-top,PRODUCT,2525,23,0.00911,9.67,japan originals track top,358,6.92,False
https://www.prosoccer.com/products/sokito-scudetta-elite-firm-ground-soccer-cleats-1,PRODUCT,2517,1,0.00040,9.17,sokito scudetta,1291,9.40,True
https://www.prosoccer.com/collections/goalkeeper-gloves-finger-protection,COLLECTION,2516,4,0.00159,27.87,goalkeeper gloves with finger protection,136,27.31,True
https://www.prosoccer.com/products/puma-2026-austria-mens-stadium-home-soccer-jersey,PRODUCT,2512,13,0.00518,8.24,austria jersey 2026,176,8.26,False
https://www.prosoccer.com/products/manchester-united-2026-official-calendar,PRODUCT,2509,5,0.00199,9.00,manchester united calendar 2026,217,7.94,True
https://www.prosoccer.com/products/adidas-world-cup-2026-league-soccer-ball,PRODUCT,2509,3,0.00120,8.96,adidas league soccer ball,254,6.34,True
https://www.prosoccer.com/collections/apparel-youth-official-licensed-jerseys,COLLECTION,2508,4,0.00159,15.76,usa soccer jersey,342,9.24,True
https://www.prosoccer.com/collections/chile,COLLECTION,2499,9,0.00360,14.00,chile soccer jerseys,455,15.75,True
https://www.prosoccer.com/products/nike-2026-27-usmnt-youth-stadium-home-soccer-jersey,PRODUCT,2499,3,0.00120,10.49,usmnt youth jersey 2026,390,7.32,True
https://www.prosoccer.com/products/nike-2026-27-barcelona-mens-authentic-home-soccer-jersey,PRODUCT,2498,3,0.00120,5.04,barcelona jersey 2026,214,5.36,True
https://www.prosoccer.com/products/nike-2026-27-france-little-kids-stadium-away-kit,PRODUCT,2492,41,0.01645,9.31,ib4562-394,166,16.05,False
https://www.prosoccer.com/products/adidas-2026-mexico-mens-olp-tee,PRODUCT,2488,8,0.00322,7.18,t shirt mexico 2026,120,4.02,True
https://www.prosoccer.com/collections/alexis-mac-allister,COLLECTION,2486,0,0.00000,8.19,alexis mac allister jersey,102,18.73,True
https://www.prosoccer.com/products/nike-2026-27-chelsea-mens-stadium-home-soccer-jersey,PRODUCT,2484,3,0.00121,6.68,chelsea jersey 2026,410,8.19,True
https://www.prosoccer.com/products/puma-2026-27-senegal-mens-pre-match-soccer-jersey,PRODUCT,2480,23,0.00927,10.24,senegal jersey 2026,241,11.40,False
https://www.prosoccer.com/products/puma-2026-27-egypt-mens-stadium-away-soccer-jersey,PRODUCT,2479,6,0.00242,7.63,puma egypt jersey 2026,250,8.69,True
https://www.prosoccer.com/products/puma-future-8-ultimate-firm-ground-soccer-cleats-forever-pack-sp25,PRODUCT,2478,4,0.00161,12.82,puma future 8,423,14.18,True
https://www.prosoccer.com/products/adidas-2025-26-chicago-fire-mens-stadium-away-soccer-jersey,PRODUCT,2457,2,0.00081,10.48,chicago fire away jersey,400,12.83,True
https://www.prosoccer.com/products/adidas-world-cup-2026-pro-official-match-soccer-ball,PRODUCT,2453,3,0.00122,12.36,world cup 2026 ball,46,12.59,True
https://www.prosoccer.com/products/nike-2026-27-france-youth-stadium-home-shorts,PRODUCT,2445,18,0.00736,7.41,france soccer shorts,242,9.22,False
https://www.prosoccer.com/products/nike-2026-27-netherlands-mens-stadium-away-shorts,PRODUCT,2441,14,0.00574,10.58,team netherlands shorts,490,15.94,False
https://www.prosoccer.com/products/adidas-2026-mls-mini-soccer-ball,PRODUCT,2441,2,0.00082,8.51,adidas mini soccer ball,375,8.37,True
https://www.prosoccer.com/products/mexico-2026-home-raul-9-official-name-set,PRODUCT,2439,40,0.01640,6.71,mexico raul 9,422,6.19,False
https://www.prosoccer.com/products/nike-2026-27-uswnt-womens-stadium-home-soccer-jersey,PRODUCT,2434,23,0.00945,9.82,uswnt jersey 2026,410,10.20,False
https://www.prosoccer.com/products/adidas-copa-icon-ii-fg-ag,PRODUCT,2429,15,0.00618,8.76,copa icon 2,316,8.29,False
https://www.prosoccer.com/products/nike-2024-25-barcelona-mens-wintererized-awf-jacket,PRODUCT,2425,0,0.00000,6.22,barcelona jacket,1966,4.95,True
https://www.prosoccer.com/products/uefa-21-25-champion-league-patch-set,PRODUCT,2416,19,0.00786,8.64,champions league patch,921,7.89,False
https://www.prosoccer.com/products/medicaptain-mini-shin-pad-sleeves-with-built-in-shin-guards,PRODUCT,2414,6,0.00249,8.10,built in shin guards,216,5.03,True
https://www.prosoccer.com/products/adidas-2026-world-cup-mens-official-emblem-tee,PRODUCT,2410,7,0.00290,12.74,world cup t shirts 2026,167,19.97,True
https://www.prosoccer.com/collections/retro-soccer-jerseys,COLLECTION,2408,13,0.00540,27.46,retro soccer jerseys,172,43.06,True
https://www.prosoccer.com/products/adidas-2026-germany-womens-stadium-away-cropped-soccer-jersey,PRODUCT,2394,13,0.00543,7.22,germany cropped jersey,190,5.42,False
https://www.prosoccer.com/collections/apparel-women-training-jerseys,COLLECTION,2394,3,0.00125,10.19,women's usa soccer jersey,133,3.06,True
https://www.prosoccer.com/collections/dr-congo-national-soccer-team-jerseys-apparel,COLLECTION,2393,44,0.01839,10.48,congo jersey,148,12.25,True
https://www.prosoccer.com/products/adidas-22-23-arsenal-away-jersey-black,PRODUCT,2390,12,0.00502,9.29,arsenal black jersey,716,1.23,False
https://www.prosoccer.com/products/adidas-2026-mls-nfhs-league-soccer-ball,PRODUCT,2388,1,0.00042,12.12,mls next ball,126,9.91,True
https://www.prosoccer.com/products/puma-2026-27-egypt-youth-stadium-home-soccer-jersey,PRODUCT,2382,18,0.00756,7.76,egypt youth jersey,115,5.57,False
https://www.prosoccer.com/products/mexico-2026-away-raul-9-official-name-set,PRODUCT,2379,34,0.01429,7.68,mexico raul 9,175,8.31,False
https://www.prosoccer.com/products/nike-academy-neck-warmer,PRODUCT,2378,0,0.00000,10.50,nike neck gaiter,309,5.11,True
https://www.prosoccer.com/products/panini-2026-adrenalyn-xl-fifa-world-cup-cards-starter-pack-album-24-cards-le-golden-baller,PRODUCT,2373,6,0.00253,9.52,fifa world cup 2026 cards album,138,10.91,True
https://www.prosoccer.com/products/fifa-real-madrid-intercontinental-champion-2024-gold-patch,PRODUCT,2371,23,0.00970,7.19,fifa gold patch,245,3.91,False
https://www.prosoccer.com/products/nike-tiempo-maestro-elite-limited-edition-firm-ground-soccer-cleats,PRODUCT,2369,3,0.00127,11.93,limited edition soccer cleats,1118,13.50,True
https://www.prosoccer.com/products/fan-ink-collection-usa-soccer-making-history-bucket-hat,PRODUCT,2368,6,0.00253,5.96,usa soccer bucket hat,913,4.38,True
https://www.prosoccer.com/products/adidas-2026-27-minnesota-united-mens-stadium-home-soccer-jersey,PRODUCT,2365,1,0.00042,9.81,minnesota united jersey,578,8.31,True
https://www.prosoccer.com/products/nike-2024-25-usa-womens-stadium-away-jersey,PRODUCT,2363,2,0.00085,10.61,usa women's away jersey,100,10.37,True
https://www.prosoccer.com/products/adidas-2026-northern-ireland-mens-stadium-away-soccer-jersey,PRODUCT,2361,29,0.01228,6.22,northern ireland soccer jersey,323,8.71,False
https://www.prosoccer.com/products/adidas-2026-germany-mens-stadium-away-shorts,PRODUCT,2361,22,0.00932,13.14,germany away shorts,201,4.34,False
https://www.prosoccer.com/products/panini-2025-26-select-la-liga-trading-card-blaster-box-6-packs-each,PRODUCT,2360,29,0.01229,6.93,la liga blaster box,72,3.31,False
https://www.prosoccer.com/products/spain-2026-home-pedri-20-jersey-name-set,PRODUCT,2357,52,0.02206,8.03,pedri 20,109,7.71,False
https://www.prosoccer.com/products/elite-sport-thibault-courtois-685-limited-edition-goalkeeper-gloves,PRODUCT,2357,9,0.00382,7.86,courtois gloves,172,7.95,True
https://www.prosoccer.com/products/topps-2025-26-uefa-champions-league-stickers-box-50-packs-each,PRODUCT,2354,37,0.01572,7.51,champions league sticker album,119,6.36,False
https://www.prosoccer.com/products/adidas-2026-germany-home-baby-kit,PRODUCT,2350,19,0.00809,7.13,baby germany jersey,119,5.97,False
https://www.prosoccer.com/products/adidas-youth-messi-match-shin-guards,PRODUCT,2343,0,0.00000,14.06,messi shin guards,869,15.84,True
https://www.prosoccer.com/products/adidas-2026-colombia-womens-dna-tee,PRODUCT,2342,20,0.00854,7.90,adidas colombia t shirt women,35,5.29,False
https://www.prosoccer.com/products/adidas-copa-zone-cushion-5-otc-socks,PRODUCT,2340,10,0.00427,9.18,adidas copa zone cushion 5 otc socks,648,9.25,True
https://www.prosoccer.com/products/nike-2025-26-barcelona-womens-stadium-home-soccer-jersey,PRODUCT,2335,10,0.00428,7.46,barcelona no sponsor jersey,63,3.08,True
https://www.prosoccer.com/products/nike-2026-27-england-mens-stadium-away-soccer-jersey,PRODUCT,2333,2,0.00086,7.70,england jersey 2026,1233,7.80,True
https://www.prosoccer.com/products/nike-2024-25-brazil-mens-authentic-away-jersey,PRODUCT,2332,8,0.00343,5.73,brazil away jersey,409,4.07,True
https://www.prosoccer.com/products/adidas-2024-25-colombia-mens-training-jersey,PRODUCT,2329,3,0.00129,6.96,colombia training jersey,567,5.12,True
https://www.prosoccer.com/products/adidas-samba-classic-white,PRODUCT,2329,1,0.00043,9.77,adidas samba classic,983,9.29,True
https://www.prosoccer.com/products/adidas-mexico-adilette-tnd-slides-green-white-red,PRODUCT,2325,8,0.00344,7.13,adidas mexico slides,274,7.18,True
https://www.prosoccer.com/products/nike-2026-france-hollywood-keepers-reversible-bucket-hat,PRODUCT,2322,34,0.01464,6.41,france bucket hat,391,6.66,False
https://www.prosoccer.com/products/nike-superfly-11-club-firm-multi-ground-soccer-cleats-breakout-pack-su26,PRODUCT,2321,4,0.00172,7.26,superfly 11,284,5.11,True
https://www.prosoccer.com/products/nike-mens-gardien-v-ls-goalkeeper-jersey,PRODUCT,2319,45,0.01940,7.53,nike goalie jersey,437,10.05,False
https://www.prosoccer.com/products/puma-2026-27-pumas-mens-stadium-away-soccer-jersey,PRODUCT,2318,14,0.00604,6.49,pumas jersey 2026,587,5.48,False
